UNICODE12,Molweight [g/mol],Ringbonds,Alkylatoms,Alkylgroups,Rotatable bonds,Internal H-bonds,Conjugated bonds,Fragments,Alkane,mu_self,hint_self,hb_self,Area,?-moment2,?-moment3,?-moment4,?-moment5,?-moment6,HB-acc_m1,HB-acc_m2,HB-acc_m3,HB-acc_m4,HB-don_m1,HB-don_m2,HB-don_m3,HB-don_m4,Volume,MWeight,E_dielec,#rotbdsmod,Tmult,rbwring,nbr11,mu_self100,hint_self100,hb_self100,n_total,Amine,nbr2u1,nbr2s1,nbr3u1,nbr3s1, nbr2u2u,nbr2s2u,nbr2s2s,nbr3u2u,nbr3s2u,nbr3u2s,nbr3s2s,nbr3u3u,nbr3s3u,nbr3s3s,Kier1,Kier2,n_arom,N,Sumq(e),S_sym,S_crs,H_crs,Hfus_exp[kcal/mol]
BS6JNBWE8MNN,90.19,0,4,1,2,0,0,0,-1,-6.076,-7.071,-0.077,137.91,24.32,5.95,14.13,6.85,11.77,0,0.43,0.03,0,0,0.04,0,0,128.59,90.19,-3.31,1.75,0.39,0,0,-7.503,-8.772,-0.273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.25,0,0,0,0.000775,0.004891734,0.81242,1.2
ZLBRVLK4JVNN,90.19,0,4,1,0,0,0,0,-1,-5.923,-6.773,-0.097,134.88,23.58,7.05,14.39,8.39,13.01,0,0.55,0.06,0,0,0.04,0,0,128.87,90.19,-3.25,0,0.88,0,0,-7.224,-8.393,-0.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0.001749017,0.005046916,0.8429,0.6
OVCS7BLA5KNN,90.19,0,4,2,2,0,0,0,-1,-6.102,-6.921,-0.031,140.91,22.43,11.14,13.93,12.85,13.98,0.01,0.75,0.12,0,0,0,0,0,127.8,90.19,-3.13,2,0.61,0,2,-7.2,-8.057,-0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0.001212387,0.002088217,0.34973,2.85
GE69Q4AHPONN,90.19,0,4,2,1,0,0,0,-1,-5.929,-6.735,-0.059,137.44,23.58,10.56,15.03,13.06,15.1,0.01,0.8,0.14,0,0,0,0,0,128.68,90.19,-3.3,0.75,0.39,0,0,-7.068,-8.027,-0.162,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.25,0,0,0,0.000775,0.00346471,0.56412,2.25
GPKVW8PM3JNN,90.19,0,4,2,2,0,0,0,-1,-5.952,-6.853,-0.061,139.87,24.25,10.17,14.98,12.35,14.35,0.01,0.73,0.11,0,0,0,0,0,129.35,90.19,-3.41,2,0,0,1,-7.185,-8.215,-0.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0.003730869,0.60991,2.37
JVT09WBVKUNN,122.25,0,4,2,3,0,0,0,-1,-7.288,-8.975,-0.006,163.99,27.64,4.75,11.4,4.13,6.45,0,0.05,0,0,0,0,0,0,157.28,122.25,-4.29,3,0.69,0,1,-9.266,-10.821,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0.001371388,0.004219883,0.69263,2.25
QP8MVP0TPQNN,73.14,0,4,1,0,0,0,0,-1,-4.724,-7.032,-2.461,127.02,33.79,26.75,65.33,103.27,206.76,0.04,4.24,3.01,1.94,0,0.12,0,0,115.72,73.14,-4.21,0,0.88,0,0,-7.455,-9.355,-3.628,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0.001749017,0.008080274,1.66243,0.22
AIMIYNGYN7NN,105.14,0,1,1,5,4,0,3,-1,-5.286,-10.222,-4.979,139.34,61.75,-8.76,79.64,-17.55,136.19,0.03,2.88,1.09,0.22,-0.03,3.48,1.52,0.6,134.91,105.14,-7.46,3.5,0.5,0,0,-10.452,-13.974,-7.105,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,2.34375,0,1,-0.14,0.000994,0.015304315,3.05517,0.67
OA72NPK7UGNN,121.14,0,0,0,7,9,0,3,-1,-5.527,-12.958,-7.636,145.77,86.32,-18.2,119.72,-42.84,216.74,0.04,3.97,1.47,0.28,-0.06,5.83,2.79,1.18,145.36,121.14,-10.64,4.5,0.97,0,0,-12.762,-17.486,-10.34,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,3.111111111,0,1,-0.19,0.001927894,0.019049572,3.8421,0.74
BVL53PLV5JNN,88.15,0,0,0,5,0,0,0,-1,-4.395,-9.881,-5.986,146.82,64.86,56.92,142.02,226.81,463.52,0.09,8.96,6.3,4.12,0,0.32,0,0,130.68,88.15,-8.18,5,0.69,0,1,-9.964,-13.756,-8.044,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,2,0,0.001371388,0.014005932,2.8612,6.72
ZK0VX38LKXNN,88.15,0,2,2,3,0,0,3,-1,-4.045,-8.871,-5.622,132.89,63.91,53.41,132.87,208.21,416.65,0.09,8.65,6.1,3.92,0,0.27,0,0,130.2,88.15,-8.05,2,0.35,0,0,-8.991,-12.308,-7.531,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1.632653061,0,2,-0.03,0.000696,0.012996971,2.66667,0.53
NH5E4OUFWHNN,250.04,5,0,0,0,0,0,1,-1,-6.153,-5.645,0,165.2,2.21,-0.4,0.16,-0.05,0.02,0,0,0,0,0,0,0,0,183.98,250.04,-0.3,0,2.16,0,0,-6.055,-6.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06666667,2.628888889,0,0,0,0.004293042,0.0000433,0.00085,0.72
ZN8L9SY6WGNN,283.04,6,0,0,0,0,0,0,-1,-6.833,-6.628,0,194.33,3.27,-0.69,0.32,-0.12,0.05,0,0,0,0,0,0,0,0,210.08,283.04,-0.44,0,1.11,0.5,0,-6.979,-7.122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.05882353,3.305785124,0,1,0,0.002206147,0.0000625,0.00196,0.67
XW96BLXTO5NN,288.03,0,0,0,2,0,0,0,-1,-6.929,-6.804,0,201.65,4.48,-1.06,0.53,-0.24,0.12,0,0,0,0,0,0,0,0,214,288.03,-0.6,0,1.44,0,0,-7.141,-7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,4,0,0,0,0.002862028,0.0000839,0.00665,1.63
YK92GO9OO6NN,321.04,0,0,0,2,0,0,2,-1,-7.389,-7.47,0,221.44,5.56,-1.75,1.16,-0.74,0.53,0,0,0,0,0,0,0,0,235.55,321.04,-0.72,0.5,1.42,0,0,-7.767,-8.038,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,4.776859504,0,1,0.01,0.002822278,0.0000939,0.00723,1.72
HIFHBVEONKNN,228.07,0,1,1,3,0,1,0,-1,-5.204,-5.716,-0.047,191.78,30.13,0.88,16.18,3.13,11.42,0,0.25,0.01,0,0,0,0,0,194.26,228.07,-4.76,1,0.64,0,0,-6.278,-7.329,-0.126,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,14,3.867768595,0,0,0,0.001272013,0.005425719,0.89687,2.82
BJDNUJ9A2JNN,105.1,0,1,1,0,0,3,0,-1,-3.584,-6.096,-0.582,148.93,61.75,-2.57,44.83,-5.43,41.38,0,0.65,0.02,0,0,0.73,0.1,0.01,134.9,105.1,-10.65,0,0.97,0,0,-6.657,-9.116,-1.238,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.111111111,0,3,0,0.001927894,0.011850079,2.1075,4.47
AYV08IQPXHNN,96.08,5,0,0,1,0,6,0,-1,-4.223,-6.191,-0.85,128.25,47.17,9.54,40.06,18.91,44.15,0.02,1.97,0.48,0.04,0,0.3,0.01,0,115.04,96.08,-7.34,0.75,0,0,0,-6.723,-8.691,-1.454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.142857143,2.34375,0,0,0,0,0.009617892,1.74771,3.44
SCR8X1VT6KNN,128.15,5,0,0,2,1,6,0,-1,-6.497,-12.847,-4.916,146.47,66.76,-13.11,100.34,-64.73,224.41,0.03,2.8,0.77,0.06,-0.05,4.62,3.08,1.85,138.05,128.15,-9.13,1.25,0,0,0,-12.64,-16.667,-6.541,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.125,2.52,0,0,0,0,0.013509917,2.70199,5.02
NT3N6BZQ5JNN,128.15,5,0,0,2,0,6,0,-1,-6.641,-13.15,-5.078,146.66,68.53,-12.04,101.51,-60.45,221.86,0.03,2.98,0.83,0.08,-0.04,4.57,3.02,1.8,137.94,128.15,-9.14,1.25,0,0,0,-12.933,-17.073,-6.789,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.125,2.52,0,0,0,0,0.014001347,2.78207,4.38
TOG2RIU4YHNN,112.08,5,0,0,2,1,6,0,-1,-5.08,-11.301,-5.411,137.93,75.94,-15.72,114.62,-76.84,258.04,0.03,3.01,0.84,0.08,-0.05,5.22,3.37,2.09,124.53,112.08,-11,1.25,0,0,0,-11.087,-14.989,-7.177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.125,2.52,0,0,0,0,0.014770271,2.9451,5.41
USX5GEHYYHNN,112.08,5,0,0,2,0,6,0,-1,-5.112,-10.941,-5.112,136.05,74.3,-17.09,109.94,-72.89,238.21,0.03,2.82,0.77,0.08,-0.05,5.19,3.17,1.9,124.51,112.08,-9.46,1.25,0,0,0,-10.791,-14.504,-6.843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.125,2.52,0,0,0,0,0.014261896,2.83746,5.1
MD7YYLZVKUMN,154.09,0,1,1,2,1,3,4,-1,-4.355,-6.791,-2.026,150.6,48.97,18.82,49.41,27.16,71.95,0.03,2.83,0.97,0.21,-0.01,0.89,0.4,0.1,153.56,154.09,-7.75,1.5,0.61,0,0,-7.491,-9.908,-3.492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.408284024,0,0,0.21,0.001212387,0.013124702,2.49423,2.01
FXZQHGPAL4NN,79.1,6,0,0,0,0,6,0,-1,-4.036,-5.049,-0.836,118.86,35.19,19.36,42.62,54.99,91.92,0.03,3.22,1.84,0.89,0,0,0,0,105.9,79.1,-5.39,0,0.55,0,0,-5.481,-6.663,-1.419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,2.222222222,1,0,0,0.001093136,0.007242096,1.31131,1.99
ZROZQXSOIMNN,123.11,6,0,0,2,0,8,0,-1,-5.013,-11.892,-6.02,150.53,88.02,18.72,124.29,39.18,215.23,0.07,6.98,3.02,0.79,-0.04,3.76,1.78,0.47,140.63,123.11,-12.78,1.25,0,0,0,-11.754,-16.238,-8.248,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.111111111,3.239669421,2,1,0,0,0.017905122,3.52571,7.25
ANIGAGGBIMNN,139.11,6,0,0,2,0,8,2,-1,-4.594,-10.354,-4.248,160.51,86.51,12.28,103.53,30.58,178.91,0.04,3.93,2.01,1.01,-0.03,3.24,1.21,0.23,151.37,139.11,-13.45,1.25,0.24,0,0,-10.497,-14.591,-6.108,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.1,3.408284024,1,2,0.09,0.000477,0.01683088,3.25596,6.99
DQ8OM69JISNN,66.1,5,0,0,0,0,3,0,-1,-4.596,-4.728,-0.077,110.47,21.67,3.17,8.03,2.78,3.84,0,0.02,0,0,0,0,0,0,97.87,66.1,-2.67,0,0.61,2,0,-5.127,-5.647,-0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1.44,0,0,0,0.001212387,0.00359372,0.60045,1.91
EJ5PQUI1UGNN,94.12,0,2,2,0,0,2,2,-1,-3.966,-4.717,-0.003,146.16,31.6,21.25,21.94,19.94,20.96,0.01,1.03,0.13,0,0,0,0,0,130.11,94.12,-4.6,0,0.64,0,0,-5.298,-6.621,-0.003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.34375,0,2,0.28,0.001272013,0.003972476,0.67884,0.96
VA01UXMLMZNN,94.12,0,0,0,2,0,2,0,-1,-2.552,-6.023,-2.118,147.62,79.61,18.1,68.25,35.14,73.56,0.03,3.29,0.88,0.09,0,0.19,0,0,131.18,94.12,-16.01,2,0.64,0,0,-6.189,-8.841,-3.247,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,2,0,0.001272013,0.013240229,2.4562,2.87
FBJ1DHGNO9NN,94.12,6,0,0,1,0,6,0,-1,-4.361,-8.868,-4.369,132.82,61.48,0.8,81.44,19.6,159.97,0.03,3.44,1.99,1.01,-0.03,3.18,1.21,0.23,120.59,94.12,-9.12,0.75,0,0,0,-8.881,-11.913,-5.797,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.142857143,2.34375,1,1,0,0,0.012837839,2.52308,3.66
FQ19UFHTO9NN,94.12,6,0,0,1,0,6,0,-1,-4.185,-9.202,-4.949,132.32,65.2,7.14,86.76,35.69,165.38,0.04,4.28,2.31,1.07,-0.03,2.76,0.89,0.12,120.43,94.12,-10.46,0.75,0,0,0,-9.246,-12.623,-6.766,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.142857143,2.34375,1,1,0,0,0.014907539,2.95133,3.44
RVBZMXHWO9NN,94.12,6,0,0,1,0,6,0,-1,-4.341,-10.082,-5.848,132.25,68.79,9.23,100.49,49.88,214.4,0.05,4.86,2.89,1.53,-0.03,3.19,1.13,0.19,119.97,94.12,-11.46,0.75,0.5,0,0,-9.879,-13.493,-7.662,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.142857143,2.34375,1,1,0,0.000994,0.014864094,2.94597,4.81
UMKQ4AVJLXNN,126.11,6,1,1,0,0,8,0,-1,-5.399,-14.726,-8.518,150.95,112.46,0.06,197.41,-48.22,421.83,0.09,8.77,3.45,0.65,-0.08,8.29,5.31,2.91,140.83,126.11,-17.29,0,0,0,0,-13.878,-19.214,-10.879,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.111111111,2.722222222,2,0,0,0,0.018083404,3.63318,4.19
UD5ADWTUNLNN,82.1,5,1,1,0,0,5,0,-1,-4.676,-5.228,-0.089,123.86,28.73,2.61,13.04,2.71,7.61,0,0.1,0,0,0,0.01,0,0,109.86,82.1,-3.69,0,0,0,0,-5.678,-6.593,-0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,1.632653061,0,0,0,0,0.005024415,0.84885,2.06
YUVR5WJ5QNNN,98.1,5,0,0,2,1,5,0,-1,-5.081,-10.029,-4.523,133.85,59.72,-0.16,71.7,-8.75,128.23,0.03,2.74,1.16,0.29,-0.03,2.81,1.54,0.68,120.78,98.1,-7,1.75,0,0,0,-10.037,-13.292,-6.099,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.142857143,2.34375,0,0,0,0,0.013041844,2.62855,3.13
UAM3KQ17LSNN,146.1,0,0,0,6,1,4,2,-1,-5.134,-14.416,-7.701,172.18,127.76,-18.24,188.09,-117.51,403.16,0.04,4.66,1.02,0.08,-0.08,8.5,5.69,3.33,156.96,146.1,-16.96,4.5,0,0,0,-13.954,-19.561,-10.607,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,10,4.760330579,0,0,0.04,0,0.021700359,4.40126,6.84
WDBN7098XINN,98.17,5,1,1,0,0,5,0,-1,-6.127,-7.11,-0.044,132.76,22.95,0.89,7.83,0.92,3.47,0,0,0,0,0,0,0,0,123.05,98.17,-2.99,0,0,0,0,-7.434,-8.511,-0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,1.632653061,0,0,0,0,0.004182259,0.68745,2.27
SCS09IIWXINN,98.17,5,1,1,0,0,5,0,-1,-6.169,-7.153,-0.029,133.18,23.01,-0.57,8.12,-0.31,3.7,0,0,0,0,0,0,0,0,123.26,98.17,-2.97,0,0,0,0,-7.486,-8.584,-0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,1.632653061,0,0,0,0,0.004065931,0.66669,2.51
RQ36YUES6JNN,205.47,0,0,0,4,0,1,1,-1,-7.553,-14.716,-4.591,199.43,80.08,-12.75,104.26,-77.53,241.22,0.02,2.43,0.68,0.08,-0.05,4.9,3.37,2.09,201.46,205.47,-11.81,2.25,0.88,0,0,-14.397,-18.736,-6.297,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0.16,0.001749017,0.015538261,3.10109,5
NUFL5NDPOMNN,81.12,5,1,1,0,0,5,0,-1,-4.307,-5.329,-0.571,127.15,35.85,10.14,20.81,12.58,16.73,0,0.68,0.06,0,0,0,0,0,114.26,81.12,-5.45,0,0.55,0,0,-5.794,-7.065,-1.005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,1.632653061,1,0,0,0.001093136,0.007324568,1.28508,1.87
JMHJXTXT5INN,113.12,0,2,1,3,0,2,0,-1,-3.65,-7.051,-1.519,158.91,74.37,7.62,70.28,8.32,81.21,0.02,2.5,0.45,0.01,-0.02,1.97,0.41,0,143.13,113.12,-12.94,2.5,0,0,0,-7.68,-10.843,-2.705,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5.142857143,0,1,0,0,0.014471779,2.67863,2.82
ZMW7591M1JNN,113.18,5,2,2,0,0,5,0,-1,-5.741,-7.564,-0.775,149.67,36.46,19.79,40.79,48.93,78.93,0.03,3.08,1.68,0.71,0,0.01,0,0,139.61,113.18,-5.15,0,0,0,0,-8.16,-10.14,-1.621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.142857143,1.851851852,1,0,0,0,0.009104825,1.66649,0.69
MXPBRAT60ONN,68.12,6,0,0,0,0,0,0,5,-5.688,-5.694,0,120.49,11.71,0.64,2.07,0.29,0.46,0,0,0,0,0,0,0,0,105.51,68.12,-1.19,0,1.28,2,0,-6.025,-6.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.222222222,0.36,0,0,0,0.002544025,0.000785,0.12143,1.53
OSI2VA7YWINN,68.12,5,0,0,0,0,1,0,-1,-5.417,-5.361,-0.012,115.78,11.13,2.55,3.56,1.96,1.92,0,0.03,0,0,0,0,0,0,102.91,68.12,-1.21,0,0.61,4,0,-5.725,-6.064,-0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1.44,0,0,0,0.001212387,0.001160509,0.17905,0.81
QEBTMP61YINN,68.12,4,0,0,0,0,1,0,-1,-5.442,-5.478,-0.017,120.57,13.24,3.28,4.39,2.61,2.46,0,0.04,0,0,0,0,0,0,106.45,68.12,-1.53,0,0.39,3.5,0,-5.828,-6.206,-0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1,0,0,0,0.000775,0.001409318,0.22353,1.41
BIOY3JOIL5NN,68.12,0,2,2,0,0,2,0,-1,-5.543,-5.766,-0.008,128.76,16.98,2.33,4.77,1.46,1.77,0,0,0,0,0,0,0,0,111.79,68.12,-2.11,0,0.39,0,0,-6.087,-6.553,-0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.25,0,0,0,0.000775,0.002101101,0.3375,1.91
TNUL177GHPNN,68.12,0,1,1,1,0,3,0,-1,-5.347,-5.506,-0.009,124.8,16.99,1.91,4.51,1.31,1.61,0,0,0,0,0,0,0,0,111.67,68.12,-2.05,0.75,0,0,0,-5.835,-6.263,-0.014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.25,0,0,0,0,0.002375348,0.38137,1.17
VZIJM7ALLXNN,68.12,0,2,1,1,0,2,0,-1,-5.5,-5.758,-0.009,129.32,17.73,1.47,5.13,0.89,1.92,0,0,0,0,0,0,0,0,110.9,68.12,-2.15,1,0,0,0,-6.091,-6.614,-0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0.002400651,0.38421,1.82
DU10WED5INBN,68.12,0,1,1,1,0,3,1,-1,-5.333,-5.592,-0.018,129.14,18.24,2.89,5.27,1.99,2.11,0,0,0,0,0,0,0,0,113.18,68.12,-2.37,1,0,0,0,-5.919,-6.418,-0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0.002674046,0.43585,1.34
EOXMPS4OWHNN,68.12,0,0,0,2,0,2,0,-1,-5.219,-5.514,-0.039,128.54,20.48,3.78,6.6,2.84,2.97,0,0.01,0,0,0,0,0,0,111.03,68.12,-2.48,2,0.61,0,0,-5.854,-6.405,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0.001212387,0.003124664,0.51213,1.46
WSHSVIT1L4NN,68.12,0,2,2,0,0,2,0,-1,-5.564,-5.837,-0.012,130.06,17.34,2.68,5.02,1.75,1.95,0,0,0,0,0,0,0,0,110.45,68.12,-2.13,0,0.61,0,0,-6.163,-6.683,-0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0.001212387,0.002218931,0.35526,1.46
UFQ9L1M8JSNN,387.73,0,0,0,0,0,0,1,-1,-10.74,-15.395,0,230.25,52.79,11.85,17.96,4.88,6.8,0,0,0,0,0,0,0,0,232.93,387.73,-8.18,0,1.33,0,0,-15.134,-18.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.92,0,0,0.29,0.002643401,0.009729851,1.64557,6.7
SEQS0QX4MMNN,155.02,4,0,0,2,0,0,2,-1,-6.119,-8.437,-0.73,164.43,43.61,22.33,42.81,46.54,70.74,0.03,3.39,1.6,0.48,0,0,0,0,163.39,155.02,-6.18,1,0.59,3,0,-8.905,-11.042,-1.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.125,2.082644628,0,0,0.06,0.001172637,0.009933991,1.78035,4.04
WYA7GBLXYHNN,144.11,0,0,0,0,0,0,5,-1,-3.336,-4.005,-0.003,179.9,45.34,7.66,15.76,4.14,6.2,0,0,0,0,0,0,0,0,157.4,144.11,-7.42,0,1.33,0,0,-4.551,-5.668,-0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.92,0,0,0.09,0.002643401,0.008208332,1.44163,1.22
YO5BZG1BJSNN,100.12,0,3,2,2,0,3,2,-1,-4.212,-5.888,-0.459,145.18,50.95,16.83,38.62,25.08,37.82,0.01,1.81,0.27,0,0,0.01,0,0,132.35,100.12,-7.63,1.25,0,0,0,-6.402,-8.247,-0.88,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,3.06122449,0,0,-0.03,0,0.00894425,1.54835,1.87
PJ9F2HPIJTNN,100.12,0,2,2,2,0,3,0,-1,-4.894,-6.196,-0.482,146.13,40.77,22.88,36.93,37.57,48.55,0.03,2.81,0.83,0.09,0,0,0,0,133.59,100.12,-5.91,1.25,0,0,0,-6.717,-8.267,-0.905,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,3.06122449,0,0,0,0,0.00697738,1.21088,2.92
JT470974YHNN,100.12,6,0,0,0,0,1,0,-1,-2.938,-4.738,-1.147,132.91,57.58,40.76,67.51,77.88,108.04,0.06,5.82,2.31,0.51,0,0,0,0,122.51,100.12,-11.16,0,0,5.5,0,-5.203,-7.031,-1.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.142857143,2.34375,0,0,0,0,0.008774399,1.56826,2.51
SWN3JQDO8KNN,116.12,0,1,1,4,0,2,0,-1,-4.984,-11.945,-6.279,154.77,91.98,10.79,128.32,-24.67,260.52,0.05,5.34,1.53,0.2,-0.05,4.52,3.04,1.81,140.8,116.12,-12.32,3.25,0,0,0,-11.697,-16.167,-8.499,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.9375,0,0,0,0,0.01749256,3.40228,2.2
JXBIZZQT9KNN,132.12,0,0,0,6,0,2,0,-1,-6.115,-16.928,-10.51,164.81,119.2,-11.22,191.68,-102.42,430.76,0.06,6.17,1.8,0.25,-0.09,8.86,5.95,3.51,150.76,132.12,-16.24,5,0.65,0,0,-15.875,-21.964,-13.428,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.839506173,0,0,0,0.001291888,0.021045479,4.25132,5.1
YHT6VLFSONNN,104.58,5,0,0,0,0,0,0,-1,-6.187,-6.792,0,138.99,16.03,2.93,4.22,1.42,1.46,0,0,0,0,0,0,0,0,129.24,104.58,-2.56,0,0.55,4.5,0,-7.103,-7.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,1.632653061,0,0,0,0.001093136,0.0022299,0.35752,0.14
IU2RBWSX2HNN,136.58,0,3,1,4,0,1,2,-1,-5.695,-8.211,-0.646,173.98,50.73,12.97,41.06,19.6,44.77,0.02,1.98,0.42,0.02,0,0.41,0.01,0,161.26,136.58,-6.93,3.5,0,0,0,-8.784,-11.226,-1.446,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5.142857143,0,0,0.03,0,0.011926457,2.12885,3.11
KHRBQ7WXZINN,175.49,0,1,1,3,0,0,2,-1,-7.84,-9.83,0,184.15,31.4,-1.83,9.81,-1.68,3.76,0,0,0,0,0,0,0,0,184.04,175.49,-4.49,1.5,0.97,0,0,-10.001,-11.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.111111111,0,0,0.01,0.001927894,0.00511441,0.83754,0.6
FRPEM6P2JVNN,83.13,0,4,1,0,0,1,0,-1,-3.623,-4.061,-0.316,136.65,34.37,19.06,27.69,27.52,33.5,0.02,1.82,0.52,0.06,0,0,0,0,125.96,83.13,-6.75,0,0.8,0,0,-4.468,-5.231,-0.568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.632653061,0,1,0,0.001590016,0.005251764,0.90675,2.22
TVNNL1TQ5KNN,99.13,5,1,1,0,0,2,0,-1,-3.441,-4.695,-0.682,141.12,48.93,44.54,69.81,93.09,132.97,0.07,6.64,3.22,0.94,0,0,0,0,129.14,99.13,-8.99,0,0,3.5,0,-5.207,-6.71,-1.267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.142857143,1.851851852,0,1,0,0,0.006854589,1.20011,4.33
XRMGFRD82INN,99.13,6,0,0,0,0,2,0,-1,-4.012,-8.651,-4.496,136.1,65.81,44.51,115.69,111.5,249.2,0.09,8.82,5.02,2.03,-0.02,1.98,0.89,0.23,127.03,99.13,-11.31,0,0,4.75,0,-8.528,-11.612,-5.936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.142857143,2.34375,0,1,0,0,0.010930567,2.09972,2.51
MQI1GOV5ITNN,70.13,5,0,0,0,0,0,1,5,-5.763,-5.532,0,110.41,3.47,0.28,0.23,0.04,0.02,0,0,0,0,0,0,0,0,106.11,70.13,-0.35,0,1.61,5,0,-5.916,-6.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1.44,0,0,0,0.003199906,0.0000556,0.00562,0.14
EL2C11BZMYNN,70.13,0,3,1,2,0,1,0,-1,-5.882,-6.077,-0.008,132.57,12.58,3.11,3.74,2.11,1.86,0,0.01,0,0,0,0,0,0,117.01,70.13,-1.47,2,0,0,0,-6.4,-6.853,-0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0.001176337,0.186,1.39
